x,y,layer,cuts
-107.625,62.875,-14.9071216583252,"(-16,-14]"
-107.375,62.875,-10.2226076126099,"(-12,-10]"
-107.125,62.875,-9.94085121154785,"(-10,-8]"
-106.875,62.875,-10.1949281692505,"(-12,-10]"
-106.625,62.875,-10.4154996871948,"(-12,-10]"
-106.375,62.875,-10.5210037231445,"(-12,-10]"
-106.125,62.875,-10.4174499511719,"(-12,-10]"
-105.875,62.875,-10.5126934051514,"(-12,-10]"
-105.625,62.875,-11.4442052841187,"(-12,-10]"
-105.375,62.875,-12.8192100524902,"(-14,-12]"
-105.125,62.875,-13.4959735870361,"(-14,-12]"
-104.875,62.875,-13.5872621536255,"(-14,-12]"
-104.625,62.875,-17.0341110229492,"(-18,-16]"
-104.375,62.875,-18.4224681854248,"(-20,-18]"
-104.125,62.875,-15.0537748336792,"(-16,-14]"
-103.875,62.875,-16.6135940551758,"(-18,-16]"
-103.625,62.875,-16.4095268249512,"(-18,-16]"
-103.375,62.875,-16.3361740112305,"(-18,-16]"
-103.125,62.875,-17.8911151885986,"(-18,-16]"
-102.875,62.875,-15.6778478622437,"(-16,-14]"
-102.625,62.875,-14.3349237442017,"(-16,-14]"
-102.375,62.875,-17.5593185424805,"(-18,-16]"
-102.125,62.875,-18.5712947845459,"(-20,-18]"
-101.875,62.875,-18.5317649841309,"(-20,-18]"
-101.625,62.875,-18.5691051483154,"(-20,-18]"
-101.375,62.875,-18.7681274414063,"(-20,-18]"
-101.125,62.875,-15.7948198318481,"(-16,-14]"
-100.875,62.875,-15.1671161651611,"(-16,-14]"
-100.625,62.875,-12.2922763824463,"(-14,-12]"
-100.375,62.875,-12.902850151062,"(-14,-12]"
-100.125,62.875,-12.3010520935059,"(-14,-12]"
-99.875,62.875,-15.9229507446289,"(-16,-14]"
-99.625,62.875,-14.9779777526855,"(-16,-14]"
-99.375,62.875,-14.4726009368896,"(-16,-14]"
-99.125,62.875,-14.0952444076538,"(-16,-14]"
-98.875,62.875,-13.7461585998535,"(-14,-12]"
-98.625,62.875,-13.2437858581543,"(-14,-12]"
-98.375,62.875,-12.6350450515747,"(-14,-12]"
-98.125,62.875,-11.0115652084351,"(-12,-10]"
-97.875,62.875,-15.1321086883545,"(-16,-14]"
-97.625,62.875,-12.3682088851929,"(-14,-12]"
-97.375,62.875,-10.4085664749146,"(-12,-10]"
-97.125,62.875,-8.93782901763916,"(-10,-8]"
-96.875,62.875,-8.40885066986084,"(-10,-8]"
-96.625,62.875,-7.59931612014771,"(-8,-6]"
-96.375,62.875,-6.24749660491943,"(-8,-6]"
-96.125,62.875,-5.34314298629761,"(-6,-4]"
